id,status_1,created_by,criticality,created_on,ci_number,name_1,updated_by,soft_delete_id,version,icon_name,updated_on,asset_id,color,ci_number_fx_rev,room,model,building,serial_number,manufacturer,operating_system,university_owned_,uanet_id,machine_name,warranty_type,lab_computer,date_warranty_expires,date_shipped,owned_by,building_list,accidental_damage
15096,Deployed,101,Medium,28:29.2,14996,,101,0,,,28:29.2,,NULL,69941,,OPTIPLEX 9030 AIO,,7MN4F42,Dell,Microsoft Windows 10 Enterprise,FALSE,,SOCIALWORK-14,,FALSE,NULL,00:00.0,,,NULL
17098,Deployed,101,Medium,29:40.7,16998,,101,0,,,29:40.7,,NULL,89961,,LATITUDE 5480,,7MP9GH2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
6588,Deployed,41301,Medium,01:08.0,6488,,41301,6588,,,01:08.0,,NULL,8846,,,,7MP9GH2,,,FALSE,KIM16,,,FALSE,NULL,NULL,,NULL,NULL
7286,Deployed,41301,Medium,50:33.6,7186,,41301,7286,,,50:33.6,,NULL,6817,,,,7MP9GH2,,,FALSE,KIM16,,,FALSE,NULL,NULL,,NULL,NULL
15017,Deployed,101,Medium,28:26.5,14917,,101,0,,,28:26.5,,NULL,71941,,OPTIPLEX 9020,,7MQ9F42,Dell,Microsoft Windows 7 Enterprise,FALSE,,DSASA-9020,,FALSE,NULL,00:00.0,,,NULL
15024,Deployed,101,Medium,28:26.5,14924,,101,0,,,28:26.5,,NULL,42941,,OPTIPLEX 9020,,7MQBF42,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
15025,Deployed,101,Medium,28:26.5,14925,,101,0,,,28:26.5,,NULL,52941,,OPTIPLEX 9020,,7MQCF42,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
15018,Deployed,101,Medium,28:26.5,14918,,101,0,,,28:26.5,,NULL,81941,,OPTIPLEX 9020,,7MQDF42,Dell,Microsoft Windows 10 Enterprise,FALSE,,BYHU-9020,,FALSE,NULL,00:00.0,,,NULL
15019,Deployed,101,Medium,28:26.5,14919,,101,0,,,28:26.5,,NULL,91941,,OPTIPLEX 9020,,7MR7F42,Dell,Microsoft Windows 7 Enterprise,FALSE,,MALIK-9020,,FALSE,NULL,00:00.0,,,NULL
15020,Deployed,101,Medium,28:26.5,14920,,101,0,,,28:26.5,,NULL,2941,,OPTIPLEX 9020,,7MR8F42,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17506,Deployed,101,Medium,29:59.5,17406,,101,0,,,29:59.5,,NULL,60471,,LATITUDE 5480,,7MS75M2,Dell,Microsoft Windows 10 Enterprise,FALSE,,LIB-5480-51,,FALSE,NULL,00:00.0,,,NULL
17793,Deployed,101,Medium,30:10.3,17693,,101,0,,,30:10.3,,NULL,39671,,OPTIPLEX 7050,,7MYG4L2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17099,Deployed,101,Medium,29:40.8,16999,,101,0,,,29:40.8,,NULL,99961,,LATITUDE 5480,,7N49GH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,PELEVY-5480,,FALSE,NULL,00:00.0,,,NULL
6582,Deployed,41301,Medium,01:07.9,6482,,41301,6582,,,01:08.0,,NULL,2846,,,,7N49GH2,,,FALSE,PELEVY,,,FALSE,NULL,NULL,,NULL,NULL
10836,Deployed,101,Medium,26:24.1,10736,,101,0,,,26:24.1,,NULL,63701,,LATITUDE E6420,,7N4D5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10997,Deployed,101,Medium,26:26.8,10897,,101,0,,,26:26.8,,NULL,79801,,LATITUDE E6420,,7N5D5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
15210,Deployed,101,Medium,28:33.6,15110,,101,0,,,28:33.6,,NULL,1151,,LATITUDE 3550,,7N8WY32,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
16773,Deployed,101,Medium,29:30.7,16673,,101,0,,,29:30.7,,NULL,37661,,LATITUDE 5480,,7NB97H2,Dell,Microsoft Windows 10 Enterprise,FALSE,,CSLAZINSKI-5480,,FALSE,NULL,00:00.0,,,NULL
17200,Deployed,101,Medium,29:50.9,17100,,101,0,,,29:50.9,,NULL,171,,LATITUDE 5285,,7NFPMH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,IRINA-5285,,FALSE,NULL,00:00.0,,,NULL
6779,Deployed,41301,Medium,01:15.5,6679,,41301,6779,,,01:15.5,,NULL,9766,,,,7NFPMH2,,,FALSE,IRINA,,,FALSE,NULL,NULL,,NULL,NULL
17345,Deployed,101,Medium,29:56.7,17245,,101,0,,,29:56.7,,NULL,54271,,LATITUDE 5480,,7NGCNH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,SRWCGA-5480-2,,FALSE,NULL,00:00.0,,,NULL
12350,Deployed,101,Medium,27:06.8,12250,,101,0,,,27:06.8,,NULL,5221,,POWEREDGE T420,,7NH57W1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11411,Deployed,101,Medium,26:38.6,11311,,101,0,,,26:38.6,,NULL,11311,,LATITUDE E6420,,7NMX6R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9626,Deployed,101,Medium,25:49.4,9526,,101,0,,,25:49.4,,NULL,6259,,OPTIPLEX 990,,7NTPGQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12347,Deployed,101,Medium,27:06.8,12247,,101,0,,,27:06.8,,NULL,74221,,LATITUDE E6420,,7P0ZWV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
15704,Deployed,101,Medium,28:47.5,15604,,101,0,,,28:47.5,,NULL,40651,,DELL PRECISION TOWER 5810,,7P7GHB2,Dell,Microsoft Windows 7 Enterprise,FALSE,,PGRUBER-5810-1,,FALSE,NULL,00:00.0,,,NULL
12549,Deployed,101,Medium,27:12.0,12449,,101,0,,,27:12.0,,NULL,94421,,OPTIPLEX 9010,,7P9QRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12550,Deployed,101,Medium,27:12.0,12450,,101,0,,,27:12.0,,NULL,5421,,OPTIPLEX 9010,,7PBNRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12551,Deployed,101,Medium,27:12.0,12451,,101,0,,,27:12.0,,NULL,15421,,OPTIPLEX 9010,,7PBPRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12552,Deployed,101,Medium,27:12.0,12452,,101,0,,,27:12.0,,NULL,25421,,OPTIPLEX 9010,,7PBQRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12553,Deployed,101,Medium,27:12.0,12453,,101,0,,,27:12.0,,NULL,35421,,OPTIPLEX 9010,,7PCMRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12554,Deployed,101,Medium,27:12.0,12454,,101,0,,,27:12.0,,NULL,45421,,OPTIPLEX 9010,,7PCNRW1,Dell,Microsoft Windows 7 Enterprise,FALSE,,TLIU-PYIN-9010,,FALSE,NULL,00:00.0,,,NULL
12555,Deployed,101,Medium,27:12.0,12455,,101,0,,,27:12.0,,NULL,55421,,OPTIPLEX 9010,,7PCPRW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17100,Deployed,101,Medium,29:40.8,17000,,101,0,,,29:40.8,,NULL,71,,LATITUDE 5480,,7PD8GH2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
6505,Deployed,41301,Medium,01:02.0,6405,,41301,6505,,,01:02.0,,NULL,5046,,,,7PD8GH2,,,FALSE,JSK3,,,FALSE,NULL,NULL,,NULL,NULL
12556,Deployed,101,Medium,27:12.0,12456,,101,0,,,27:12.0,,NULL,65421,,OPTIPLEX 9010,,7PGMRW1,Dell,Microsoft Windows 7 Enterprise,FALSE,,SBUTLER-9010,,FALSE,NULL,00:00.0,,,NULL
10555,Deployed,101,Medium,26:16.4,10455,,101,0,,,26:16.4,,NULL,55401,,LATITUDE E6420,,7PK15R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10724,Deployed,101,Medium,26:19.0,10624,,101,0,,,26:19.0,,NULL,42601,,LATITUDE E6420,,7PM35R1,Dell,Microsoft Windows 10 Enterprise,FALSE,,RBARRET-E5620,,FALSE,NULL,00:00.0,,,NULL
10514,Deployed,101,Medium,26:13.9,10414,,101,0,,,26:13.9,,NULL,41401,,LATITUDE E6420,,7PN15R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14143,Deployed,101,Medium,28:04.8,14043,,101,0,,,28:04.8,,NULL,34041,,LATITUDE E6440,,7PN3J12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10422,Deployed,101,Medium,26:11.4,10322,,101,0,,,26:11.4,,NULL,22301,,LATITUDE E6420,,7PQ15R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17507,Deployed,101,Medium,29:59.5,17407,,101,0,,,29:59.5,,NULL,70471,,LATITUDE 5480,,7PQC5M2,Dell,Microsoft Windows 10 Enterprise,FALSE,,LIB-5480-59,,FALSE,NULL,00:00.0,,,NULL
9324,Deployed,101,Medium,25:41.8,9224,,101,0,,,25:41.8,,NULL,4229,,LATITUDE 2120,,7PRPYP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
8877,Deployed,101,Medium,25:29.9,8777,,101,0,,,25:29.9,,NULL,7778,,OPTIPLEX 980,,7PW4PN1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14261,Deployed,101,Medium,28:07.5,14161,,101,0,,,28:07.5,,NULL,16141,,LATITUDE E6440,,7PWCJ12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17794,Deployed,101,Medium,30:10.3,17694,,101,0,,,30:10.3,,NULL,49671,,OPTIPLEX 7050,,7PYG4L2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14127,Deployed,101,Medium,28:04.7,14027,,101,0,,,28:04.7,,NULL,72041,,OPTIPLEX 9020,,7PZWY12,Dell,Microsoft Windows 7 Enterprise,FALSE,,SHS210R-9020-2,,FALSE,NULL,00:00.0,,,NULL
14128,Deployed,101,Medium,28:04.7,14028,,101,0,,,28:04.7,,NULL,82041,,OPTIPLEX 9020,,7PZXY12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17231,Deployed,101,Medium,29:53.7,17131,,101,0,,,29:53.7,,NULL,13171,,OPTIPLEX 7050,,7Q750M2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11341,Deployed,101,Medium,26:38.5,11241,,101,0,,,26:38.5,,NULL,14211,,LATITUDE E6420,,7QDW6R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10698,Deployed,101,Medium,26:18.9,10598,,101,0,,,26:18.9,,NULL,89501,,LATITUDE E6420,,7QM35R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17795,Deployed,101,Medium,30:10.3,17695,,101,0,,,30:10.3,,NULL,59671,,OPTIPLEX 7050,,7QYG4L2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11036,Deployed,101,Medium,26:29.2,10936,,101,0,,,26:29.2,,NULL,63901,,LATITUDE E6420,,7QZC5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14840,Deployed,101,Medium,28:23.7,14740,,101,0,,,28:23.7,,NULL,4741,,OPTIPLEX 9030 AIO,,7QZKSX1,Dell,Microsoft Windows 7 Enterprise,FALSE,,KGR-9030-0A,,FALSE,NULL,00:00.0,,,NULL
15326,Deployed,101,Medium,28:36.5,15226,,101,0,,,28:36.5,,NULL,62251,,LATITUDE 5450,,7R8WY52,Dell,Microsoft Windows 7 Enterprise,FALSE,,PW19-E5450,,FALSE,NULL,00:00.0,,,NULL
9726,Deployed,101,Medium,25:52.1,9626,,101,0,,,25:52.1,,NULL,6269,,LATITUDE E6420,,7RC16Q1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11243,Deployed,101,Medium,26:35.9,11143,,101,0,,,26:35.9,,NULL,34111,,LATITUDE E6420,,7RF76R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
6793,Deployed,41301,Medium,01:15.5,6693,,41301,6793,,,01:15.5,,NULL,3966,,,,7RFPMH2,,,FALSE,GENETIN,,,FALSE,NULL,NULL,,NULL,NULL
17201,Deployed,101,Medium,29:50.9,17101,,101,0,,,29:50.9,,NULL,10171,,LATITUDE 5285,,7RFPMH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,GENETIN-5285,,FALSE,NULL,00:00.0,,,NULL
12091,Deployed,101,Medium,26:56.7,11991,,101,0,,,26:56.7,,NULL,19911,,LATITUDE E6420,,7RGZFV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10307,Deployed,101,Medium,26:08.9,10207,,101,0,,,26:08.9,,NULL,70201,,LATITUDE 2120,,7RL5TQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10491,Deployed,101,Medium,26:13.9,10391,,101,0,,,26:13.9,,NULL,19301,,LATITUDE E6420,,7RP15R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12518,Deployed,101,Medium,27:09.4,12418,,101,0,,,27:09.4,,NULL,81421,,OPTIPLEX 9010,,7RR1QW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12639,Deployed,101,Medium,27:14.5,12539,,101,0,,,27:14.5,,NULL,93521,,LATITUDE E6430,,7RR1YW1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9874,Deployed,101,Medium,25:57.0,9774,,101,0,,,25:57.0,,NULL,4779,,OPTIPLEX 780,,7RYPJQ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,REG-780-10,,FALSE,NULL,00:00.0,,,NULL
9875,Deployed,101,Medium,25:57.0,9775,,101,0,,,25:57.0,,NULL,5779,,OPTIPLEX 780,,7RYQJQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9876,Deployed,101,Medium,25:57.0,9776,,101,0,,,25:57.0,,NULL,6779,,OPTIPLEX 780,,7RYRJQ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,SI120-REG01,,FALSE,NULL,00:00.0,,,NULL
9877,Deployed,101,Medium,25:57.0,9777,,101,0,,,25:57.0,,NULL,7779,,OPTIPLEX 780,,7RZPJQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9878,Deployed,101,Medium,25:57.0,9778,,101,0,,,25:57.0,,NULL,8779,,OPTIPLEX 780,,7RZQJQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9879,Deployed,101,Medium,25:57.0,9779,,101,0,,,25:57.0,,NULL,9779,,OPTIPLEX 780,,7RZRJQ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
8903,Deployed,101,Medium,25:30.0,8803,,101,0,,,25:30.0,,NULL,3088,,LATITUDE E5510,,7S0TYM1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10837,Deployed,101,Medium,26:24.1,10737,,101,0,,,26:24.1,,NULL,73701,,LATITUDE E6420,,7S4D5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17908,Deployed,101,Medium,30:13.3,17808,,101,0,,,30:13.3,,NULL,80871,,LATITUDE 5490,,7S56VN2,Dell,Microsoft Windows 10 Enterprise,FALSE,,CJ19-5490,,FALSE,NULL,00:00.0,,,NULL
16691,Deployed,101,Medium,29:19.4,16591,,101,0,,,29:19.4,,NULL,19561,,OPTIPLEX 7040,,7S5C5F2,Dell,Microsoft Windows 10 Enterprise,FALSE,,DCASEY1-7040,,FALSE,NULL,00:00.0,,,NULL
16287,Deployed,101,Medium,29:07.3,16187,,101,0,,,29:07.3,,NULL,78161,,LATITUDE E5470,,7SBFVF2,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9279,Deployed,101,Medium,25:41.8,9179,,101,0,,,25:41.8,,NULL,9719,,OPTIPLEX 980,,7SLXDP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9280,Deployed,101,Medium,25:41.8,9180,,101,0,,,25:41.8,,NULL,819,,OPTIPLEX 980,,7SMVDP1,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAB-SI301W-7,,FALSE,NULL,00:00.0,,,NULL
9281,Deployed,101,Medium,25:41.8,9181,,101,0,,,25:41.8,,NULL,1819,,OPTIPLEX 980,,7SMWDP1,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAB-SI301W-6,,FALSE,NULL,00:00.0,,,NULL
9282,Deployed,101,Medium,25:41.8,9182,,101,0,,,25:41.8,,NULL,2819,,OPTIPLEX 980,,7SMXDP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9283,Deployed,101,Medium,25:41.8,9183,,101,0,,,25:41.8,,NULL,3819,,OPTIPLEX 980,,7SNVDP1,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAB-SI301W-3,,FALSE,NULL,00:00.0,,,NULL
9284,Deployed,101,Medium,25:41.8,9184,,101,0,,,25:41.8,,NULL,4819,,OPTIPLEX 980,,7SNWDP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
9285,Deployed,101,Medium,25:41.8,9185,,101,0,,,25:41.8,,NULL,5819,,OPTIPLEX 980,,7SNXDP1,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAB-SI301W-5,,FALSE,NULL,00:00.0,,,NULL
12182,Deployed,101,Medium,26:59.4,12082,,101,0,,,26:59.4,,NULL,28021,,LATITUDE E6420,,7SQ2HV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12052,Deployed,101,Medium,26:56.7,11952,,101,0,,,26:56.7,,NULL,25911,,LATITUDE E6220,,7SVMGT1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14262,Deployed,101,Medium,28:07.5,14162,,101,0,,,28:07.5,,NULL,26141,,LATITUDE E6440,,7SWCJ12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10785,Deployed,101,Medium,26:21.5,10685,,101,0,,,26:21.5,,NULL,58601,,LATITUDE E6420,,7SYC5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11037,Deployed,101,Medium,26:29.2,10937,,101,0,,,26:29.2,,NULL,73901,,LATITUDE E6420,,7SZC5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
15328,Deployed,101,Medium,28:39.0,15228,,101,0,,,28:39.0,,NULL,82251,,LATITUDE 5550,,7T1TZ52,Dell,Microsoft Windows 7 Enterprise,FALSE,,SVASENDA-E5550,,FALSE,NULL,00:00.0,,,NULL
15211,Deployed,101,Medium,28:33.6,15111,,101,0,,,28:33.6,,NULL,11151,,LATITUDE 3550,,7T2WY32,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17804,Deployed,101,Medium,30:10.3,17704,,101,0,,,30:10.3,,NULL,40771,,LATITUDE 5490,,7T44ZM2,Dell,Microsoft Windows 10 Enterprise,FALSE,,PSYARCH-5490-1,,FALSE,NULL,00:00.0,,,NULL
10957,Deployed,101,Medium,26:26.8,10857,,101,0,,,26:26.8,,NULL,75801,,LATITUDE E6420,,7T4D5R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13313,Deployed,101,Medium,27:30.8,13213,,101,0,,,27:30.8,,NULL,31231,,LATITUDE E6430,,7T55SY1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
16692,Deployed,101,Medium,29:19.4,16592,,101,0,,,29:19.4,,NULL,29561,,OPTIPLEX 7040,,7T5C5F2,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAWCLINIC-03,,FALSE,NULL,00:00.0,,,NULL
12008,Deployed,101,Medium,26:54.1,11908,,101,0,,,26:54.1,,NULL,80911,,LATITUDE E6420,,7T5TDV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
16918,Deployed,101,Medium,29:34.6,16818,,101,0,,,29:34.6,,NULL,81861,,LATITUDE 5480,,7TC6GH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,LLAZAR-5480,,FALSE,NULL,00:00.0,,,NULL
6511,Deployed,41301,Medium,01:02.1,6411,,41301,6511,,,01:02.1,,NULL,1146,,,,7TC6GH2,,,FALSE,SKENNEDY,,,FALSE,NULL,NULL,,NULL,NULL
13300,Deployed,101,Medium,27:30.7,13200,,101,0,,,27:30.7,,NULL,231,,LATITUDE E6430,,7TCKRY1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11244,Deployed,101,Medium,26:35.9,11144,,101,0,,,26:35.9,,NULL,44111,,LATITUDE E6420,,7TF76R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13949,Deployed,101,Medium,27:50.2,13849,,101,0,,,27:50.2,,NULL,94831,,OPTIPLEX 9020,,7THHW12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
12309,Deployed,101,Medium,27:04.2,12209,,101,0,,,27:04.2,,NULL,90221,,LATITUDE E6420,,7TK5LV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17577,Deployed,101,Medium,30:04.5,17477,,101,0,,,30:04.5,,NULL,77471,,OPTIPLEX 7450 AIO,,7TKWB02,Dell,Microsoft Windows 10 Enterprise,FALSE,,LAB-CAS319-17,,FALSE,NULL,00:00.0,,,NULL
10644,Deployed,101,Medium,26:18.9,10544,,101,0,,,26:18.9,,NULL,44501,,LATITUDE E6420,,7TKX4R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17508,Deployed,101,Medium,29:59.5,17408,,101,0,,,29:59.5,,NULL,80471,,LATITUDE 5480,,7TQC5M2,Dell,Microsoft Windows 10 Enterprise,FALSE,,LIB-5480-54,,FALSE,NULL,00:00.0,,,NULL
15295,Deployed,101,Medium,28:36.4,15195,,101,0,,,28:36.4,,NULL,59151,,OPTIPLEX 3020,,7TVXH52,Dell,Microsoft Windows 10 Enterprise,FALSE,,FINAID-3020-10,,FALSE,NULL,00:00.0,,,NULL
11963,Deployed,101,Medium,26:54.1,11863,,101,0,,,26:54.1,,NULL,36811,,LATITUDE E6420,,7V5TDV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
16798,Deployed,101,Medium,29:30.8,16698,,101,0,,,29:30.8,,NULL,89661,,LATITUDE 5480,,7V9MFH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,JCUDDY-5480,,FALSE,NULL,00:00.0,,,NULL
11245,Deployed,101,Medium,26:35.9,11145,,101,0,,,26:35.9,,NULL,54111,,LATITUDE E6420,,7VF76R1,Dell,Microsoft Windows 10 Enterprise,FALSE,,PLEVIN-E6420,,FALSE,NULL,00:00.0,,,NULL
15655,Deployed,101,Medium,28:47.4,15555,,101,0,,,28:47.4,,NULL,55551,,OPTIPLEX 7440 AIO,,7VGGGB2,Dell,Microsoft Windows 10 Enterprise,FALSE,,HANLON-7440,,FALSE,NULL,00:00.0,,,NULL
15656,Deployed,101,Medium,28:47.4,15556,,101,0,,,28:47.4,,NULL,65551,,OPTIPLEX 7440 AIO,,7VHDGB2,Dell,Microsoft Windows 10 Enterprise,FALSE,,MHARDIN-7440,,FALSE,NULL,00:00.0,,,NULL
12065,Deployed,101,Medium,26:56.7,11965,,101,0,,,26:56.7,,NULL,56911,,OPTIPLEX 990,,7VJ36V1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
16205,Deployed,101,Medium,29:04.5,16105,,101,0,,,29:04.5,,NULL,50161,,OPTIPLEX 7040,,7VJQYB2,Dell,Microsoft Windows 7 Enterprise,FALSE,,ECEYSOPTI7040_6,,FALSE,NULL,00:00.0,,,NULL
10616,Deployed,101,Medium,26:16.5,10516,,101,0,,,26:16.5,,NULL,61501,,LATITUDE E6420,,7VM35R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14385,Deployed,101,Medium,28:10.2,14285,,101,0,,,28:10.2,,NULL,58241,,LATITUDE E6440,,7VMDM12,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
8947,Deployed,101,Medium,25:34.4,8847,,101,0,,,25:34.4,,NULL,7488,,OPTIPLEX 980,,7VQL8P1,Dell,Microsoft Windows 7 Enterprise,FALSE,,DVISCOJ-980-02,,FALSE,NULL,00:00.0,,,NULL
9297,Deployed,101,Medium,25:41.8,9197,,101,0,,,25:41.8,,NULL,7919,,LATITUDE 2120,,7VRPYP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
10535,Deployed,101,Medium,26:16.4,10435,,101,0,,,26:16.4,,NULL,53401,,LATITUDE E6420,,7WL15R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
14725,Deployed,101,Medium,28:18.5,14625,,101,0,,,28:18.5,,NULL,52641,,LATITUDE 5450,,7WNNL32,Dell,Microsoft Windows 10 Enterprise,FALSE,,DTS-E5450,,FALSE,NULL,00:00.0,,,NULL
9298,Deployed,101,Medium,25:41.8,9198,,101,0,,,25:41.8,,NULL,8919,,LATITUDE 2120,,7WRPYP1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13578,Deployed,101,Medium,27:39.4,13478,,101,0,,,27:39.4,,NULL,87431,,LATITUDE 3440,,7X032Z1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13522,Deployed,101,Medium,27:36.9,13422,,101,0,,,27:36.9,,NULL,22431,,LATITUDE E6430,,7X40GZ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13523,Deployed,101,Medium,27:36.9,13423,,101,0,,,27:36.9,,NULL,32431,,LATITUDE E6430,,7X41GZ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13524,Deployed,101,Medium,27:36.9,13424,,101,0,,,27:36.9,,NULL,42431,,LATITUDE E6430,,7X42GZ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13525,Deployed,101,Medium,27:36.9,13425,,101,0,,,27:36.9,,NULL,52431,,LATITUDE E6430,,7X43GZ1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
13526,Deployed,101,Medium,27:36.9,13426,,101,0,,,27:36.9,,NULL,62431,,LATITUDE E6430,,7X50GZ1,Dell,Microsoft Windows 10 Enterprise,FALSE,,RTN3-E6430,,FALSE,NULL,00:00.0,,,NULL
11426,Deployed,101,Medium,26:38.6,11326,,101,0,,,26:38.6,,NULL,62311,,LATITUDE E6420,,7X567R1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
11964,Deployed,101,Medium,26:54.1,11864,,101,0,,,26:54.1,,NULL,46811,,LATITUDE E6420,,7X5TDV1,Dell, ,FALSE,, ,,FALSE,NULL,00:00.0,,,NULL
17015,Deployed,101,Medium,29:37.7,16915,,101,0,,,29:37.7,,NULL,51961,,LATITUDE 5480,,7X68GH2,Dell,Microsoft Windows 10 Enterprise,FALSE,,DOWENS1-5480,,FALSE,NULL,00:00.0,,,NULL
6535,Deployed,41301,Medium,01:05.5,6435,,41301,6535,,,01:05.5,,NULL,5346,,,,7X68GH2,,,FALSE,MMYERS,,,FALSE,NULL,NULL,,NULL,NULL
